Target1,Target2,Mean
soc.religion.christian,sci.crypt,1.400982895423676
soc.religion.christian,sci.electronics,1.404496146216218
soc.religion.christian,sci.med,1.4021510399140256
soc.religion.christian,sci.space,1.4030993137136185
soc.religion.christian,soc.religion.christian,1.3774925766142878
soc.religion.christian,talk.politics.guns,1.3990192823371101
soc.religion.christian,talk.politics.mideast,1.399775003018162
soc.religion.christian,talk.politics.misc,1.3987798392427133
soc.religion.christian,talk.religion.misc,1.3885492107635888
talk.politics.guns,alt.atheism,1.3978288866538338
talk.politics.guns,comp.graphics,1.4046186192897943
talk.politics.guns,comp.os.ms-windows.misc,1.4046428559243358
talk.politics.guns,comp.sys.ibm.pc.hardware,1.4039689129593615
talk.politics.guns,comp.sys.mac.hardware,1.403688288828636
talk.politics.guns,comp.windows.x,1.4051644305993303
talk.politics.guns,misc.forsale,1.4051104750245995
talk.politics.guns,rec.autos,1.4005036548662004
talk.politics.guns,rec.motorcycles,1.4016752947422966
talk.politics.guns,rec.sport.baseball,1.4020931924795543
talk.politics.guns,rec.sport.hockey,1.4026684178389046
talk.politics.guns,sci.crypt,1.3966803711446272
talk.politics.guns,sci.electronics,1.4029320388219748
talk.politics.guns,sci.med,1.4017841827765405
talk.politics.guns,sci.space,1.4014033768251197
talk.politics.guns,soc.religion.christian,1.3990192823371101
talk.politics.guns,talk.politics.guns,1.3768553937914605
talk.politics.guns,talk.politics.mideast,1.3984238038847878
talk.politics.guns,talk.politics.misc,1.3950104624156032
talk.politics.guns,talk.religion.misc,1.397518033706461
talk.politics.mideast,alt.atheism,1.399167407919092
talk.politics.mideast,comp.graphics,1.406242042875675
talk.politics.mideast,comp.os.ms-windows.misc,1.4066010899466121
talk.politics.mideast,comp.sys.ibm.pc.hardware,1.4060090831445042
talk.politics.mideast,comp.sys.mac.hardware,1.4057127700558638
talk.politics.mideast,comp.windows.x,1.406613858988469
talk.politics.mideast,misc.forsale,1.4070641734390041
talk.politics.mideast,rec.autos,1.4038025200801265
talk.politics.mideast,rec.motorcycles,1.4044746420031151
talk.politics.mideast,rec.sport.baseball,1.4041105207593563
talk.politics.mideast,rec.sport.hockey,1.4045369346384595
talk.politics.mideast,sci.crypt,1.4010249381367872
talk.politics.mideast,sci.electronics,1.4054735396118327
talk.politics.mideast,sci.med,1.4036361449336336
talk.politics.mideast,sci.space,1.4035890710029104
talk.politics.mideast,soc.religion.christian,1.399775003018162
talk.politics.mideast,talk.politics.guns,1.3984238038847874
talk.politics.mideast,talk.politics.mideast,1.3739564146609926
talk.politics.mideast,talk.politics.misc,1.3984681273697173
talk.politics.mideast,talk.religion.misc,1.399702793676748
talk.politics.misc,alt.atheism,1.3977447913293106
talk.politics.misc,comp.graphics,1.404925098049605
talk.politics.misc,comp.os.ms-windows.misc,1.404987271317279
talk.politics.misc,comp.sys.ibm.pc.hardware,1.4044653476742404
talk.politics.misc,comp.sys.mac.hardware,1.40408486245024
talk.politics.misc,comp.windows.x,1.4053308386279533
talk.politics.misc,misc.forsale,1.4051713106267265
talk.politics.misc,rec.autos,1.4014593266242705
talk.politics.misc,rec.motorcycles,1.4023034445880433
talk.politics.misc,rec.sport.baseball,1.4022398088304429
talk.politics.misc,rec.sport.hockey,1.4025191253925682
talk.politics.misc,sci.crypt,1.3974330696481048
talk.politics.misc,sci.electronics,1.4036252361575126
talk.politics.misc,sci.med,1.4015753776973154
talk.politics.misc,sci.space,1.4013737790021565
talk.politics.misc,soc.religion.christian,1.398779839242713
talk.politics.misc,talk.politics.guns,1.3950104624156034
talk.politics.misc,talk.politics.mideast,1.3984681273697168
talk.politics.misc,talk.politics.misc,1.3860507864336455
talk.politics.misc,talk.religion.misc,1.3985030385487374
talk.religion.misc,alt.atheism,1.3917190899984642
talk.religion.misc,comp.graphics,1.4052322907049806
talk.religion.misc,comp.os.ms-windows.misc,1.4057181486088168
talk.religion.misc,comp.sys.ibm.pc.hardware,1.40504684666007
talk.religion.misc,comp.sys.mac.hardware,1.4048870138641867
talk.religion.misc,comp.windows.x,1.4057126011414964
talk.religion.misc,misc.forsale,1.4065330613250198
talk.religion.misc,rec.autos,1.402994990632267
talk.religion.misc,rec.motorcycles,1.4035704352010288
talk.religion.misc,rec.sport.baseball,1.403289131106068
talk.religion.misc,rec.sport.hockey,1.4039562334136668
talk.religion.misc,sci.crypt,1.4004599678577363
talk.religion.misc,sci.electronics,1.4046413112896938
talk.religion.misc,sci.med,1.4026320370958938
talk.religion.misc,sci.space,1.4030483570174443
talk.religion.misc,soc.religion.christian,1.388549210763589
talk.religion.misc,talk.politics.guns,1.3975180337064612
talk.religion.misc,talk.politics.mideast,1.3997027936767479
talk.religion.misc,talk.politics.misc,1.3985030385487374
talk.religion.misc,talk.religion.misc,1.3855412519935943
